Town_County,Town,Town_Type,County,Year,Total_Rev,Total_Expenses,All_Tax_Rev,Real_Estat,Fed_Money,State_Money,MtoM,Population,Per_C_Tax,Per_C_Rev,Per_C_Ex
bethel twp fulton,bethel twp,Second Class Township,fulton,2011,259621.0,351982.0,128278.0,13283.0,0.0,99663.0,8905.0,1508,85.06,172.16,233.41
bethel twp fulton,bethel twp,Second Class Township,fulton,2012,263005.0,273625.0,150258.0,12977.0,0.0,96868.0,5307.0,1508,99.64,174.41,181.45
bethel twp fulton,bethel twp,Second Class Township,fulton,2013,247265.0,308942.0,132162.0,13014.0,0.0,95704.0,4247.0,1508,87.64,163.97,204.87
bethel twp fulton,bethel twp,Second Class Township,fulton,2014,368883.0,284514.0,152361.0,13168.0,0.0,196954.0,3002.0,1508,101.04,244.62,188.67
bethel twp fulton,bethel twp,Second Class Township,fulton,2015,486114.0,436819.0,141352.0,13123.0,0.0,331909.0,961.0,1508,93.73,322.36,289.67
bethel twp fulton,bethel twp,Second Class Township,fulton,2016,778179.0,720858.0,144500.0,13584.0,0.0,568906.0,10000.0,1508,95.82,516.03,478.02
bethel twp fulton,bethel twp,Second Class Township,fulton,2017,323381.0,231096.0,153625.0,13291.0,0.0,148722.0,11796.0,1508,101.87,214.44,153.25
dublin twp fulton,dublin twp,Second Class Township,fulton,2010,747184.0,724071.0,97199.0,0.0,0.0,71097.0,1600.0,1264,76.9,591.13,572.84
dublin twp fulton,dublin twp,Second Class Township,fulton,2011,379228.0,346704.0,91154.0,0.0,0.0,72181.0,2600.0,1264,72.12,300.02,274.29
dublin twp fulton,dublin twp,Second Class Township,fulton,2012,207596.0,135583.0,102260.0,0.0,0.0,67306.0,1400.0,1264,80.9,164.24,107.27
dublin twp fulton,dublin twp,Second Class Township,fulton,2013,178116.0,278658.0,97702.0,0.0,0.0,67958.0,756.0,1264,77.3,140.91,220.46
dublin twp fulton,dublin twp,Second Class Township,fulton,2014,1195360.0,246438.0,105918.0,0.0,0.0,70467.0,0.0,1264,83.8,945.7,194.97
dublin twp fulton,dublin twp,Second Class Township,fulton,2015,197655.0,211225.0,109890.0,0.0,0.0,76298.0,0.0,1264,86.94,156.37,167.11
dublin twp fulton,dublin twp,Second Class Township,fulton,2016,228199.0,267583.0,115471.0,0.0,0.0,87225.0,2159.0,1264,91.35,180.54,211.7
dublin twp fulton,dublin twp,Second Class Township,fulton,2017,246950.0,295529.0,110991.0,0.0,9251.0,96004.0,2159.0,1264,87.81,195.37,233.8
licking creek twp fulton,licking creek twp,Second Class Township,fulton,2010,350515.0,361556.0,157036.0,27257.0,1882.0,138763.0,3500.0,1703,92.21,205.82,212.31
licking creek twp fulton,licking creek twp,Second Class Township,fulton,2011,379011.0,380338.0,158892.0,26686.0,0.0,133754.0,5700.0,1703,93.3,222.55,223.33
licking creek twp fulton,licking creek twp,Second Class Township,fulton,2012,339558.0,337665.0,184259.0,26866.0,0.0,131255.0,3000.0,1703,108.2,199.39,198.28
licking creek twp fulton,licking creek twp,Second Class Township,fulton,2013,322378.0,345165.0,171258.0,27723.0,0.0,139003.0,0.0,1703,100.56,189.3,202.68
licking creek twp fulton,licking creek twp,Second Class Township,fulton,2014,349456.0,334420.0,187831.0,26968.0,6005.0,131681.0,0.0,1703,110.29,205.2,196.37
licking creek twp fulton,licking creek twp,Second Class Township,fulton,2015,336889.0,359534.0,174208.0,27323.0,0.0,149429.0,0.0,1703,102.29,197.82,211.12
licking creek twp fulton,licking creek twp,Second Class Township,fulton,2016,455217.0,412145.0,185777.0,29744.0,0.0,189495.0,3738.0,1703,109.09,267.3,242.01
licking creek twp fulton,licking creek twp,Second Class Township,fulton,2017,466659.0,402848.0,196884.0,27449.0,0.0,178898.0,0.0,1703,115.61,274.02,236.55
mcconnellsburg boro fulton,mcconnellsburg boro,Borough,fulton,2010,309185.0,417442.0,222027.0,127583.0,751.0,35233.0,25471.0,1220,181.99,253.43,342.17
mcconnellsburg boro fulton,mcconnellsburg boro,Borough,fulton,2011,305591.0,299341.0,217860.0,127411.0,1286.0,36688.0,28689.0,1220,178.57,250.48,245.36
mcconnellsburg boro fulton,mcconnellsburg boro,Borough,fulton,2012,333939.0,238063.0,234041.0,127672.0,66.0,35878.0,26603.0,1220,191.84,273.72,195.13
mcconnellsburg boro fulton,mcconnellsburg boro,Borough,fulton,2013,339769.0,293169.0,230075.0,129929.0,0.0,34503.0,30638.0,1220,188.59,278.5,240.3
mcconnellsburg boro fulton,mcconnellsburg boro,Borough,fulton,2014,339658.0,240756.0,240810.0,142693.0,0.0,35980.0,34987.0,1220,197.39,278.41,197.34
mcconnellsburg boro fulton,mcconnellsburg boro,Borough,fulton,2015,358277.0,369557.0,265129.0,161699.0,0.0,37890.0,33656.0,1220,217.32,293.67,302.92
mcconnellsburg boro fulton,mcconnellsburg boro,Borough,fulton,2016,367113.0,480410.0,257692.0,151029.0,0.0,43138.0,38384.0,1220,211.22,300.91,393.78
mcconnellsburg boro fulton,mcconnellsburg boro,Borough,fulton,2017,376657.0,264368.0,259049.0,148275.0,8932.0,44142.0,37011.0,1220,212.34,308.74,216.7
thompson twp fulton,thompson twp,Second Class Township,fulton,2010,231749.0,380294.0,86539.0,7305.0,0.0,114820.0,2600.0,1098,78.82,211.06,346.35
thompson twp fulton,thompson twp,Second Class Township,fulton,2011,232516.0,225644.0,86713.0,7439.0,0.0,109351.0,4674.0,1098,78.97,211.76,205.5
thompson twp fulton,thompson twp,Second Class Township,fulton,2012,230028.0,259129.0,100709.0,7408.0,0.0,99564.0,2300.0,1098,91.72,209.5,236.0
thompson twp fulton,thompson twp,Second Class Township,fulton,2013,196852.0,179208.0,92837.0,7631.0,0.0,92640.0,1242.0,1098,84.55,179.28,163.21
thompson twp fulton,thompson twp,Second Class Township,fulton,2014,214618.0,294643.0,97178.0,7510.0,0.0,94259.0,0.0,1098,88.5,195.46,268.35
thompson twp fulton,thompson twp,Second Class Township,fulton,2015,252197.0,240924.0,103319.0,7539.0,0.0,136336.0,0.0,1098,94.1,229.69,219.42
thompson twp fulton,thompson twp,Second Class Township,fulton,2016,389447.0,343402.0,118433.0,7743.0,0.0,142949.0,2633.0,1098,107.86,354.69,312.75
thompson twp fulton,thompson twp,Second Class Township,fulton,2017,311021.0,258618.0,116139.0,7627.0,0.0,161979.0,2633.0,1098,105.77,283.26,235.54
taylor twp fulton,taylor twp,Second Class Township,fulton,2010,236862.0,166280.0,127920.0,34577.0,0.0,98191.0,0.0,1118,114.42,211.86,148.73
taylor twp fulton,taylor twp,Second Class Township,fulton,2011,252049.0,359190.0,132689.0,34903.0,0.0,110859.0,0.0,1118,118.68,225.45,321.28
taylor twp fulton,taylor twp,Second Class Township,fulton,2012,243229.0,192068.0,144677.0,35293.0,0.0,92515.0,0.0,1118,129.41,217.56,171.8
taylor twp fulton,taylor twp,Second Class Township,fulton,2013,240451.0,153989.0,141156.0,34230.0,0.0,89030.0,0.0,1118,126.26,215.07,137.74
taylor twp fulton,taylor twp,Second Class Township,fulton,2014,247059.0,232312.0,145320.0,35832.0,0.0,92780.0,0.0,1118,129.98,220.98,207.79
taylor twp fulton,taylor twp,Second Class Township,fulton,2015,254108.0,212084.0,148635.0,36234.0,0.0,99920.0,0.0,1118,132.95,227.29,189.7
taylor twp fulton,taylor twp,Second Class Township,fulton,2016,294391.0,192935.0,163404.0,33555.0,0.0,117968.0,0.0,1118,146.16,263.32,172.57
taylor twp fulton,taylor twp,Second Class Township,fulton,2017,372703.0,353549.0,167754.0,36192.0,0.0,191209.0,0.0,1118,150.05,333.37,316.23
union twp fulton,union twp,Second Class Township,fulton,2010,182261.0,179364.0,55546.0,6476.0,6975.0,94175.0,7100.0,706,78.68,258.16,254.06
union twp fulton,union twp,Second Class Township,fulton,2011,166535.0,169607.0,48763.0,6379.0,0.0,99677.0,4800.0,706,69.07,235.89,240.24
union twp fulton,union twp,Second Class Township,fulton,2012,187875.0,191065.0,59004.0,6682.0,0.0,99454.0,2500.0,706,83.58,266.11,270.63
union twp fulton,union twp,Second Class Township,fulton,2013,173627.0,139725.0,64562.0,6805.0,0.0,99141.0,0.0,706,91.45,245.93,197.91
union twp fulton,union twp,Second Class Township,fulton,2014,196710.0,6458506.0,71271.0,7076.0,0.0,104513.0,12543.0,706,100.95,278.63,9148.03
union twp fulton,union twp,Second Class Township,fulton,2015,195435.0,144375.0,68875.0,6654.0,0.0,115742.0,116.0,706,97.56,276.82,204.5
union twp fulton,union twp,Second Class Township,fulton,2016,247974.0,255223.0,72307.0,6801.0,0.0,164508.0,2591.0,706,102.42,351.24,361.51
union twp fulton,union twp,Second Class Township,fulton,2017,250271.0,253949.0,89875.0,7457.0,5383.0,140566.0,2591.0,706,127.3,354.49,359.7
wells twp fulton,wells twp,Second Class Township,fulton,2010,109035.0,102460.0,37550.0,3821.0,0.0,40717.0,750.0,477,78.72,228.58,214.8
wells twp fulton,wells twp,Second Class Township,fulton,2011,104451.0,80633.0,39506.0,3681.0,0.0,42922.0,1200.0,477,82.82,218.97,169.04
wells twp fulton,wells twp,Second Class Township,fulton,2012,102795.0,98081.0,43798.0,3827.0,0.0,41646.0,600.0,477,91.82,215.5,205.62
wells twp fulton,wells twp,Second Class Township,fulton,2013,107790.0,92534.0,41435.0,3577.0,0.0,40754.0,324.0,477,86.87,225.97,193.99
wells twp fulton,wells twp,Second Class Township,fulton,2014,108775.0,89791.0,43131.0,3687.0,0.0,42527.0,0.0,477,90.42,228.04,188.24
wells twp fulton,wells twp,Second Class Township,fulton,2015,145272.0,225438.0,43457.0,3908.0,0.0,41022.0,0.0,477,91.1,304.55,472.62
wells twp fulton,wells twp,Second Class Township,fulton,2016,117937.0,85965.0,47881.0,3703.0,0.0,54163.0,0.0,477,100.38,247.25,180.22
wells twp fulton,wells twp,Second Class Township,fulton,2017,117413.0,123157.0,47824.0,3772.0,0.0,60875.0,0.0,477,100.26,246.15,258.19
brush creek twp fulton,brush creek twp,Second Class Township,fulton,2010,186272.0,197396.0,64831.0,7627.0,0.0,108202.0,0.0,819,79.16,227.44,241.02
brush creek twp fulton,brush creek twp,Second Class Township,fulton,2011,177618.0,177367.0,60174.0,7415.0,0.0,108506.0,0.0,819,73.47,216.87,216.57
brush creek twp fulton,brush creek twp,Second Class Township,fulton,2012,174386.0,134505.0,55918.0,7748.0,0.0,104130.0,2100.0,819,68.28,212.93,164.23
brush creek twp fulton,brush creek twp,Second Class Township,fulton,2013,185543.0,235125.0,70545.0,7892.0,0.0,103397.0,1118.0,819,86.14,226.55,287.09
brush creek twp fulton,brush creek twp,Second Class Township,fulton,2014,188326.0,87609.0,70693.0,7843.0,0.0,109375.0,0.0,819,86.32,229.95,106.97
brush creek twp fulton,brush creek twp,Second Class Township,fulton,2015,188976.0,201065.0,69201.0,7599.0,0.0,113880.0,0.0,819,84.49,230.74,245.5
brush creek twp fulton,brush creek twp,Second Class Township,fulton,2016,217178.0,273505.0,70961.0,7979.0,0.0,136432.0,2346.0,819,86.64,265.17,333.95
brush creek twp fulton,brush creek twp,Second Class Township,fulton,2017,236974.0,239223.0,76071.0,7724.0,5244.0,144821.0,2346.0,819,92.88,289.35,292.09
belfast twp fulton,belfast twp,Second Class Township,fulton,2010,315159.0,282749.0,113438.0,6736.0,0.0,174873.0,8424.0,1448,78.34,217.65,195.27
belfast twp fulton,belfast twp,Second Class Township,fulton,2011,319362.0,308390.0,120766.0,6735.0,0.0,172375.0,10296.0,1448,83.4,220.55,212.98
belfast twp fulton,belfast twp,Second Class Township,fulton,2012,334000.0,300372.0,139786.0,6711.0,0.0,169805.0,7404.0,1448,96.54,230.66,207.44
belfast twp fulton,belfast twp,Second Class Township,fulton,2013,348647.0,317252.0,128898.0,6635.0,0.0,173066.0,24649.0,1448,89.02,240.78,219.1
belfast twp fulton,belfast twp,Second Class Township,fulton,2014,2284020.0,2147115.0,137598.0,6728.0,420544.0,863178.0,11543.0,1448,95.03,1577.36,1482.81
belfast twp fulton,belfast twp,Second Class Township,fulton,2015,892468.0,850455.0,145984.0,6923.0,333456.0,301478.0,8865.0,1448,100.82,616.35,587.33
belfast twp fulton,belfast twp,Second Class Township,fulton,2016,464187.0,427940.0,156394.0,6692.0,0.0,203258.0,18804.0,1448,108.01,320.57,295.54
belfast twp fulton,belfast twp,Second Class Township,fulton,2017,493108.0,314876.0,154331.0,6732.0,0.0,220974.0,36697.0,1448,106.58,340.54,217.46
grant twp indiana,grant twp,Second Class Township,indiana,2010,326091.0,292170.0,80022.0,38315.0,0.0,157061.0,10622.0,741,107.99,440.07,394.29
grant twp indiana,grant twp,Second Class Township,indiana,2011,598268.0,345267.0,79667.0,37533.0,0.0,161121.0,9228.0,741,107.51,807.38,465.95
grant twp indiana,grant twp,Second Class Township,indiana,2012,347846.0,577023.0,96700.0,37043.0,0.0,165219.0,7000.0,741,130.5,469.43,778.71
grant twp indiana,grant twp,Second Class Township,indiana,2013,639641.0,543343.0,95391.0,36793.0,0.0,451727.0,19287.0,741,128.73,863.21,733.26
grant twp indiana,grant twp,Second Class Township,indiana,2014,490309.0,553328.0,91237.0,33565.0,7063.0,321948.0,39964.0,741,123.13,661.69,746.73
grant twp indiana,grant twp,Second Class Township,indiana,2015,1336660.0,1343564.0,93717.0,37311.0,753033.0,325846.0,47065.0,741,126.47,1803.86,1813.18
grant twp indiana,grant twp,Second Class Township,indiana,2016,534603.0,441109.0,92221.0,36301.0,0.0,319025.0,10729.0,741,124.45,721.46,595.29
grant twp indiana,grant twp,Second Class Township,indiana,2017,357172.0,406720.0,59971.0,40179.0,0.0,196934.0,0.0,741,80.93,482.01,548.88
east wheatfield twp indiana,east wheatfield twp,Second Class Township,indiana,2010,483906.0,558088.0,337618.0,126205.0,0.0,118056.0,0.0,2366,142.7,204.52,235.88
east wheatfield twp indiana,east wheatfield twp,Second Class Township,indiana,2011,517803.0,411847.0,362379.0,126071.0,0.0,126741.0,0.0,2366,153.16,218.85,174.07
east wheatfield twp indiana,east wheatfield twp,Second Class Township,indiana,2012,530359.0,611946.0,382155.0,125379.0,0.0,121199.0,0.0,2366,161.52,224.16,258.64
east wheatfield twp indiana,east wheatfield twp,Second Class Township,indiana,2013,604446.0,586550.0,389222.0,144899.0,0.0,121126.0,0.0,2366,164.51,255.47,247.91
east wheatfield twp indiana,east wheatfield twp,Second Class Township,indiana,2014,643508.0,672441.0,407392.0,148147.0,0.0,140134.0,6226.0,2366,172.19,271.98,284.21
east wheatfield twp indiana,east wheatfield twp,Second Class Township,indiana,2015,706957.0,754890.0,415565.0,152145.0,0.0,163328.0,24276.0,2366,175.64,298.8,319.06
east wheatfield twp indiana,east wheatfield twp,Second Class Township,indiana,2016,611150.0,557029.0,431241.0,148622.0,0.0,153680.0,1419.0,2366,182.27,258.31,235.43
east wheatfield twp indiana,east wheatfield twp,Second Class Township,indiana,2017,580838.0,624672.0,397609.0,150857.0,0.0,158351.0,0.0,2366,168.05,245.49,264.02
burrell twp indiana,burrell twp,Second Class Township,indiana,2010,904306.0,950408.0,628169.0,263744.0,0.0,211519.0,0.0,4393,142.99,205.85,216.35
burrell twp indiana,burrell twp,Second Class Township,indiana,2011,1004435.0,967195.0,564809.0,227572.0,0.0,215249.0,5891.0,4393,128.57,228.64,220.17
burrell twp indiana,burrell twp,Second Class Township,indiana,2012,1055747.0,913208.0,733447.0,324737.0,0.0,213280.0,6920.0,4393,166.96,240.32,207.88
burrell twp indiana,burrell twp,Second Class Township,indiana,2013,1198147.0,1163053.0,692456.0,285176.0,0.0,276677.0,5575.0,4393,157.63,272.74,264.75
burrell twp indiana,burrell twp,Second Class Township,indiana,2014,1366034.0,1244589.0,928000.0,326243.0,0.0,230721.0,51933.0,4393,211.25,310.96,283.31
burrell twp indiana,burrell twp,Second Class Township,indiana,2015,1188146.0,1089686.0,814228.0,306017.0,0.0,275391.0,6461.0,4393,185.35,270.46,248.05
burrell twp indiana,burrell twp,Second Class Township,indiana,2016,1376816.0,1306414.0,711375.0,297666.0,0.0,323383.0,7964.0,4393,161.93,313.41,297.39
burrell twp indiana,burrell twp,Second Class Township,indiana,2017,1287118.0,1355296.0,763065.0,343235.0,0.0,418160.0,8894.0,4393,173.7,292.99,308.51
brush valley twp indiana,brush valley twp,Second Class Township,indiana,2010,441044.0,394995.0,209049.0,53578.0,0.0,153181.0,1285.0,1858,112.51,237.38,212.59
brush valley twp indiana,brush valley twp,Second Class Township,indiana,2011,495331.0,415539.0,207915.0,49746.0,0.0,171375.0,3012.0,1858,111.9,266.59,223.65
brush valley twp indiana,brush valley twp,Second Class Township,indiana,2012,499270.0,377787.0,235245.0,52355.0,0.0,178404.0,11047.0,1858,126.61,268.71,203.33
brush valley twp indiana,brush valley twp,Second Class Township,indiana,2013,533145.0,598598.0,235382.0,52109.0,0.0,170837.0,8468.0,1858,126.69,286.95,322.17
brush valley twp indiana,brush valley twp,Second Class Township,indiana,2014,534131.0,448587.0,232647.0,53817.0,0.0,195133.0,43507.0,1858,125.21,287.48,241.44
brush valley twp indiana,brush valley twp,Second Class Township,indiana,2015,511569.0,659596.0,243555.0,52328.0,0.0,191216.0,0.0,1858,131.08,275.33,355.0
brush valley twp indiana,brush valley twp,Second Class Township,indiana,2016,520846.0,347145.0,235320.0,51316.0,0.0,212594.0,14942.0,1858,126.65,280.33,186.84
brush valley twp indiana,brush valley twp,Second Class Township,indiana,2017,558544.0,519491.0,234877.0,58215.0,0.0,211002.0,2872.0,1858,126.41,300.62,279.6
armstrong twp indiana,armstrong twp,Second Class Township,indiana,2010,640784.0,707905.0,383389.0,103651.0,7508.0,217183.0,1640.0,2998,127.88,213.74,236.13
armstrong twp indiana,armstrong twp,Second Class Township,indiana,2011,719504.0,712145.0,427222.0,140261.0,0.0,234492.0,17694.0,2998,142.5,239.99,237.54
armstrong twp indiana,armstrong twp,Second Class Township,indiana,2012,796918.0,693483.0,495578.0,144472.0,0.0,228497.0,14812.0,2998,165.3,265.82,231.32
armstrong twp indiana,armstrong twp,Second Class Township,indiana,2013,912183.0,884744.0,557458.0,148103.0,0.0,227187.0,9885.0,2998,185.94,304.26,295.11
armstrong twp indiana,armstrong twp,Second Class Township,indiana,2014,764995.0,750353.0,496703.0,147685.0,0.0,237886.0,1640.0,2998,165.68,255.17,250.28
armstrong twp indiana,armstrong twp,Second Class Township,indiana,2015,1016851.0,1104033.0,490779.0,148941.0,0.0,251028.0,79003.0,2998,163.7,339.18,368.26
armstrong twp indiana,armstrong twp,Second Class Township,indiana,2016,891432.0,935298.0,499374.0,142551.0,0.0,279107.0,36420.0,2998,166.57,297.34,311.97
armstrong twp indiana,armstrong twp,Second Class Township,indiana,2017,863904.0,776316.0,486936.0,146052.0,0.0,288336.0,5692.0,2998,162.42,288.16,258.94
black lick twp indiana,black lick twp,Second Class Township,indiana,2010,298454.0,325138.0,140134.0,28521.0,0.0,83621.0,0.0,1237,113.29,241.27,262.84
black lick twp indiana,black lick twp,Second Class Township,indiana,2011,242879.0,297191.0,135199.0,30132.0,0.0,88963.0,7211.0,1237,109.3,196.35,240.25
black lick twp indiana,black lick twp,Second Class Township,indiana,2012,282424.0,330137.0,168420.0,32051.0,0.0,88939.0,0.0,1237,136.15,228.31,266.89
black lick twp indiana,black lick twp,Second Class Township,indiana,2013,307897.0,234849.0,186881.0,32373.0,0.0,87563.0,10789.0,1237,151.08,248.91,189.85
black lick twp indiana,black lick twp,Second Class Township,indiana,2014,298057.0,325307.0,177729.0,31728.0,0.0,93425.0,0.0,1237,143.68,240.95,262.98
black lick twp indiana,black lick twp,Second Class Township,indiana,2015,371803.0,384684.0,204248.0,33734.0,0.0,97061.0,17085.0,1237,165.12,300.57,310.98
black lick twp indiana,black lick twp,Second Class Township,indiana,2016,343489.0,330950.0,163307.0,30415.0,0.0,119214.0,20915.0,1237,132.02,277.68,267.54
black lick twp indiana,black lick twp,Second Class Township,indiana,2017,307102.0,331443.0,183729.0,36550.0,0.0,114169.0,0.0,1237,148.53,248.26,267.94
center twp indiana,center twp,Second Class Township,indiana,2010,1353178.0,1504473.0,695636.0,239435.0,0.0,285616.0,75.0,4764,146.02,284.04,315.8
center twp indiana,center twp,Second Class Township,indiana,2011,2024918.0,2005118.0,787059.0,339243.0,0.0,281114.0,75.0,4764,165.21,425.05,420.89
center twp indiana,center twp,Second Class Township,indiana,2012,1551175.0,1385033.0,899627.0,350915.0,0.0,351483.0,75.0,4764,188.84,325.6,290.73
center twp indiana,center twp,Second Class Township,indiana,2013,1480281.0,1738786.0,893368.0,354612.0,0.0,308982.0,75.0,4764,187.52,310.72,364.98
center twp indiana,center twp,Second Class Township,indiana,2014,1784810.0,1632288.0,953407.0,383649.0,0.0,338475.0,61387.0,4764,200.13,374.65,342.63
center twp indiana,center twp,Second Class Township,indiana,2015,1547923.0,1755199.0,918586.0,383402.0,0.0,342459.0,3795.0,4764,192.82,324.92,368.43
