Town,County,Town_County,Fed_Money,Total_Rev,State_Money,Fed_Decimal,Fed_Percent,State_Decimal,State_Percent,FS_Combo,FS_Combo_Decimal,FS_Combo_Percent,Population,F_Mon_PC,S_Mon_PC,All_Tax_Rev,Taxes_PC,Real_Estat,Real_Taxes_PC
pequea twp,lancaster,pequea twp lancaster,3708.62,1702785.0,255875.0,0.002177973143996453,0.22,0.15026853067181115,15.03,259583.62,0.15244650381580765,15.24,4605,0.8053463626492943,55.56460369163952,1192829.5,259.0292073832791,545177.25,118.38811074918567
perkasie boro,bucks,perkasie boro bucks,48533.12,17737882.62,555385.75,0.002736128152369068,0.27,0.03131071289048817,3.1300000000000003,603918.87,0.03404684104285723,3.4000000000000004,8511,5.702399248031959,65.25505228527786,1870774.25,219.80663259311478,484156.875,56.886015156855834
perkiomen twp,montgomery,perkiomen twp montgomery,0.0,3968496.0,395454.0,0.0,0.0,0.09964833024904143,9.96,395454.0,0.09964833024904143,9.96,9139,0.0,43.27103621840464,2609555.75,285.54062260641206,328644.125,35.96062205930627
perry twp,armstrong,perry twp armstrong,0.0,241142.5,123228.12,0.0,0.0,0.5110178421472781,51.1,123228.12,0.5110178421472781,51.1,352,0.0,350.0798863636364,80162.125,227.7333096590909,42213.125,119.92365056818181
perry twp,berks,perry twp berks,0.0,757860.62,218619.88,0.0,0.0,0.2884697716580128,28.85,218619.88,0.2884697716580128,28.85,2417,0.0,90.4509226313612,402327.375,166.45733347124533,98507.125,40.755947455523376
perry twp,clarion,perry twp clarion,0.0,340694.25,189778.0,0.0,0.0,0.557033175640622,55.7,189778.0,0.557033175640622,55.7,947,0.0,200.39915522703274,101525.0,107.20696937697994,24378.375,25.742740232312567
perry twp,fayette,perry twp fayette,9228.62,749186.62,198269.75,0.01231818582131112,1.23,0.264646677753001,26.46,207498.37,0.2769648635743121,27.70000000000001,2552,3.616230407523511,77.69190830721004,359425.625,140.84076214733543,99965.625,39.171483150470216
perry twp,greene,perry twp greene,0.0,1124791.5,295315.38,0.0,0.0,0.2625512194926793,26.26,295315.38,0.2625512194926793,26.26,1521,0.0,194.15869822485212,702727.5,462.01676528599603,222889.75,146.54158448389217
perry twp,jefferson,perry twp jefferson,0.0,360787.88,144350.25,0.0,0.0,0.4000972815383931,40.01,144350.25,0.4000972815383931,40.01,1226,0.0,117.740823817292,196862.0,160.57259380097878,62637.875,51.09125203915171
perry twp,lawrence,perry twp lawrence,0.0,646333.75,149962.88,0.0,0.0,0.23202080968230426,23.20000000000001,149962.88,0.23202080968230426,23.20000000000001,1938,0.0,77.38022703818369,392003.0,202.2719298245614,181218.625,93.50806243550052
perry twp,mercer,perry twp mercer,0.0,275014.25,97590.5,0.0,0.0,0.3548561574536592,35.49,97590.5,0.3548561574536592,35.49,1453,0.0,67.16483138334479,171320.875,117.90837921541637,40889.25,28.14125946317963
perry twp,snyder,perry twp snyder,0.0,491942.12,186009.75,0.0,0.0,0.3781130796444102,37.81,186009.75,0.3781130796444102,37.81,2183,0.0,85.20831424644985,258182.625,118.26964040311498,65974.125,30.22177049931287
perryopolis boro,fayette,perryopolis boro fayette,249.62,746663.25,100907.25,0.0003343140297851809,0.03,0.1351442567984965,13.51,101156.87,0.13547857082828169,13.55,1784,0.13992152466367713,56.562359865470846,427293.5,239.5142937219731,231483.75,129.75546524663676
peters twp,franklin,peters twp franklin,36172.5,942016.12,204205.5,0.038399024424337874,3.84,0.2167749528532484,21.68,240378.0,0.2551739772775863,25.52,4430,8.165349887133182,46.09604966139955,516879.0,116.67697516930022,65740.0,14.839729119638827
peters twp,washington,peters twp washington,0.0,25321509.12,1812426.0,0.0,0.0,0.07157653958975413,7.16,1812426.0,0.07157653958975413,7.16,21213,0.0,85.43940036769905,11817954.625,557.109066374393,4380821.75,206.5158982699288
petrolia boro,butler,petrolia boro butler,0.0,56769.75,10314.5,0.0,0.0,0.1816900726178995,18.17,10314.5,0.1816900726178995,18.17,212,0.0,48.65330188679246,43771.0,206.46698113207546,14444.5,68.13443396226415
philadelphia city,philadelphia,philadelphia city philadelphia,640319190.88,8023579327.75,1545640606.0,0.07980468126804954,7.979999999999999,0.19263729351491726,19.26,2185959796.88,0.2724419747829669,27.24,1526006,419.60463515870833,1012.8666636959488,3298997506.25,2161.850940461571,518472988.25,339.7581583886302
philipsburg boro,centre,philipsburg boro centre,48748.88,2794873.12,519786.75,0.017442251546646238,1.7399999999999998,0.1859786572350733,18.6,568535.63,0.2034209087817196,20.34,2770,17.598873646209388,187.64864620938633,804034.625,290.26520758122746,508106.125,183.4318140794224
phoenixville boro,chester,phoenixville boro chester,547997.38,22941623.38,1490420.0,0.023886599955159758,2.39,0.06496576006470907,6.5,2038417.38,0.08885236001986882,8.89,16440,33.33317396593674,90.65815085158151,7049592.5,428.8073296836983,3780384.125,229.95037256690998
piatt twp,lycoming,piatt twp lycoming,0.0,320910.75,123338.5,0.0,0.0,0.38433894782272016,38.43,123338.5,0.38433894782272016,38.43,1180,0.0,104.52415254237287,166663.875,141.2405720338983,52083.25,44.13834745762712
picture rocks boro,lycoming,picture rocks boro lycoming,7211.88,203123.38,38930.0,0.03550492316541798,3.55,0.1916569131529812,19.17,46141.88,0.2271618363183992,22.72,678,10.636991150442476,57.4188790560472,115024.0,169.6519174041298,44966.625,66.32245575221239
pike twp,berks,pike twp berks,1186.5,501775.38,122183.0,0.002364603859200904,0.24,0.24350138502211885,24.35,123369.5,0.2458659888813197,24.59,1723,0.6886244921648288,70.91294254207777,339253.625,196.89705455600696,100495.875,58.32610272780035
pike twp,bradford,pike twp bradford,2107.75,426775.0,306407.75,0.004938785074102278,0.49,0.7179608693105266,71.8,308515.5,0.7228996543846289,72.28999999999998,671,3.1412071535022354,456.64344262295083,96797.625,144.2587555886736,44839.875,66.82544709388972
pike twp,clearfield,pike twp clearfield,0.0,730253.88,361167.25,0.0,0.0,0.4945776529116148,49.46,361167.25,0.4945776529116148,49.46,2311,0.0,156.28180441367374,311323.875,134.7139225443531,91035.125,39.392092167892685
pike twp,potter,pike twp potter,0.0,192644.62,55478.0,0.0,0.0,0.28798105028834964,28.8,55478.0,0.28798105028834964,28.8,324,0.0,171.2283950617284,59636.5,184.06327160493828,34434.125,106.27816358024691
pillow boro,dauphin,pillow boro dauphin,0.0,50754.75,12469.62,0.0,0.0,0.2456838029938085,24.57,12469.62,0.2456838029938085,24.57,298,0.0,41.844362416107394,34344.0,115.24832214765101,4810.125,16.141359060402685
pine creek twp,clinton,pine creek twp clinton,0.0,1540776.88,234912.25,0.0,0.0,0.15246350918765084,15.25,234912.25,0.15246350918765084,15.25,3215,0.0,73.06757387247278,613295.25,190.76057542768274,226807.0,70.54650077760498
pine creek twp,jefferson,pine creek twp jefferson,5875.0,440616.25,95092.75,0.0133335981140051,1.3299999999999998,0.21581761907328656,21.58,100967.75,0.2291512171872917,22.92,1352,4.345414201183432,70.33487426035504,277197.875,205.02801405325442,107557.875,79.55464127218934
pine grove boro,schuylkill,pine grove boro schuylkill,264829.25,3333478.75,206798.5,0.07944530919838623,7.939999999999999,0.062036843642696085,6.2,471627.75,0.14148215284108231,14.15,2186,121.14787282708143,94.60132662397072,700774.5,320.57387923147303,434498.875,198.7643526989936
pine grove twp,schuylkill,pine grove twp schuylkill,18325.38,1712181.25,292135.75,0.01070294397862376,1.0699999999999998,0.17062197708332572,17.06,310461.13,0.1813249210619495,18.13,4123,4.444671355808877,70.8551418869755,509503.375,123.5758852777104,0.0,0.0
pine grove twp,warren,pine grove twp warren,5184.88,1062042.88,142057.75,0.004881987439151234,0.49,0.13375895896030113,13.38,147242.63,0.13864094639945235,13.86,2695,1.9238886827458257,52.71159554730985,534358.25,198.27764378478665,244257.5,90.63358070500928
pine twp,allegheny,pine twp allegheny,12726.62,15964218.62,812774.75,0.000797196549542116,0.08,0.050912278849761836,5.09,825501.37,0.05170947539930395,5.17,11497,1.1069513786205099,70.6945072627642,9102683.5,791.7442376272071,1655518.375,143.99568365660608
pine twp,armstrong,pine twp armstrong,0.0,297154.5,80280.0,0.0,0.0,0.27016249122931,27.02,80280.0,0.27016249122931,27.02,412,0.0,194.8543689320388,57752.375,140.17566747572815,26574.375,64.50091019417475
pine twp,clearfield,pine twp clearfield,2000.0,52027.25,36939.5,0.03844139369272833,3.84,0.7100029311562691,71.0,38939.5,0.7484443248489974,74.83999999999997,60,33.333333333333336,615.6583333333333,9163.5,152.725,1273.75,21.229166666666668
pine twp,columbia,pine twp columbia,0.0,533468.38,260076.12,0.0,0.0,0.48751927902456,48.75,260076.12,0.48751927902456,48.75,1046,0.0,248.63873804971317,116067.375,110.96307361376672,9617.75,9.1947896749522
pine twp,crawford,pine twp crawford,0.0,131957.25,43435.12,0.0,0.0,0.32916054252418875,32.92,43435.12,0.32916054252418875,32.92,462,0.0,94.01541125541128,73041.125,158.09767316017317,27707.125,59.97213203463203
pine twp,indiana,pine twp indiana,0.0,358167.12,112265.0,0.0,0.0,0.31344306534893546,31.34,112265.0,0.31344306534893546,31.34,2033,0.0,55.22134776192818,222871.25,109.62678307919332,39452.875,19.406234628627644
pine twp,lycoming,pine twp lycoming,7125.0,289681.62,149384.75,0.024595968498104918,2.46,0.515685979662776,51.57000000000001,156509.75,0.5402819481608809,54.03,294,24.23469387755102,508.11139455782313,45325.75,154.16921768707482,17230.25,58.6062925170068
pine twp,mercer,pine twp mercer,1988.5,2775906.5,358751.0,0.0007163425713366066,0.06999999999999999,0.1292374220817596,12.920000000000002,360739.5,0.12995376465309622,13.0,5150,0.38611650485436894,69.66038834951456,948220.875,184.12055825242717,65386.0,12.696310679611651
pinegrove twp,venango,pinegrove twp venango,7645.12,388854.38,155231.38,0.019660624627656244,1.97,0.3992018297440805,39.92,162876.5,0.4188624543717368,41.89,1354,5.646322008862629,114.64651403249631,184933.875,136.58336410635155,54668.375,40.375461595273265
piney twp,clarion,piney twp clarion,0.0,220166.0,107489.88,0.0,0.0,0.4882219779620832,48.82,107489.88,0.4882219779620832,48.82,453,0.0,237.28450331125828,58951.375,130.13548565121414,17342.375,38.2833885209713
pitcairn boro,allegheny,pitcairn boro allegheny,0.0,6548767.25,164610.0,0.0,0.0,0.02513602846398305,2.51,164610.0,0.02513602846398305,2.51,3294,0.0,49.972677595628426,794764.375,241.27637370977536,428643.75,130.12864298724955
pittsburgh city,allegheny,pittsburgh city allegheny,19189905.5,712943910.38,70729880.75,0.02691643090095511,2.69,0.09920819817690972,9.92,89919786.25,0.1261246290778648,12.61,305704,62.772830908329624,231.36720733127467,405833846.75,1327.5385560869338,135799218.125,444.217995593777
pittsfield twp,warren,pittsfield twp warren,0.0,373883.12,121640.75,0.0,0.0,0.32534432150881804,32.53,121640.75,0.32534432150881804,32.53,1405,0.0,86.57704626334521,193079.625,137.42322064056938,77924.25,55.462099644128116
pittston city,luzerne,pittston city luzerne,1262779.0,10634622.75,1698318.12,0.11874224687471872,11.87,0.15969707247020118,15.97,2961097.12,0.2784393193449199,27.84,7739,163.17082310376014,219.44929835896113,2791193.625,360.66592906060214,1702268.75,219.95978162553303
pittston twp,luzerne,pittston twp luzerne,10000.0,3314281.0,603143.62,0.003017245671082205,0.3,0.18198324764858487,18.2,613143.62,0.18500049331966725,18.5,3368,2.9691211401425184,179.08064726840854,2291657.5,680.4208729216152,168810.875,50.121993764845605
plain grove twp,lawrence,plain grove twp lawrence,0.0,292459.75,115741.75,0.0,0.0,0.3957527488825385,39.58,115741.75,0.3957527488825385,39.58,813,0.0,142.3637761377614,119356.5,146.809963099631,31255.125,38.44418819188192
plainfield twp,northampton,plainfield twp northampton,58710.25,5672909.12,426793.75,0.0103492315420699,1.03,0.07523366600309649,7.52,485504.0,0.08558289754516639,8.559999999999999,6138,9.565045617464973,69.53303193222547,2321717.5,378.2530954708374,1062637.625,173.12440941674814
plains twp,luzerne,plains twp luzerne,165020.12,9133490.0,4101762.75,0.01806758643191157,1.81,0.449090407938258,44.91,4266782.87,0.4671579943701696,46.72,9961,16.56662182511796,411.7822256801526,3718632.625,373.31920740889467,1345315.625,135.0582898303383
platea boro,erie,platea boro erie,0.0,112903.12,22518.38,0.0,0.0,0.19944869548334893,19.94,22518.38,0.19944869548334893,19.94,430,0.0,52.36832558139536,63280.125,147.16308139534883,20342.5,47.30813953488372
pleasant hills boro,allegheny,pleasant hills boro allegheny,88.88,10945514.5,492654.5,8.120221301611724e-06,0.0,0.045009716080500375,4.5,492743.38,0.045017836301801985,4.5,8268,0.010749879051765844,59.58569182389938,5382048.75,650.9492924528302,3487174.0,421.7675374939526
pleasant twp,warren,pleasant twp warren,30662.62,880351.38,97981.75,0.03482997891137514,3.4799999999999995,0.11129845675939078,11.13,128644.37,0.14612843567076592,14.61,2444,12.546080196399345,40.09073240589198,439078.0,179.6554828150573,190280.75,77.85628068739771
pleasant valley twp,potter,pleasant valley twp potter,0.0,159663.12,106754.5,0.0,0.0,0.6686234115931093,66.86,106754.5,0.6686234115931093,66.86,86,0.0,1241.3313953488373,12504.625,145.40261627906978,6399.5,74.41279069767442
pleasantville boro,venango,pleasantville boro venango,566556.75,1547680.38,130617.62,0.3660683157332524,36.61,0.08439573292258186,8.44,697174.37,0.4504640486558342,45.05,892,635.1533071748878,146.43230941704036,128261.125,143.79049887892376,58087.25,65.12023542600897
plum boro,allegheny,plum boro allegheny,49231.0,20909753.62,1410646.88,0.0023544514629245065,0.24,0.06746358209839108,6.75,1459877.88,0.06981803356131558,6.98,27126,1.8149008331490084,52.00349775123498,10348460.5,381.49600014746,5642172.25,207.99868207623683
plumcreek twp,armstrong,plumcreek twp armstrong,1245.25,740817.25,317174.38,0.0016809138826073505,0.16999999999999998,0.4281411913666967,42.81,318419.63,0.4298221052493041,42.98,2375,0.5243157894736842,133.54710736842105,306066.25,128.87,56762.125,23.899842105263158
plumstead twp,bucks,plumstead twp bucks,6265.12,14324743.75,723641.38,0.0004373634955948165,0.04,0.0505168813229207,5.050000000000002,729906.5,0.05095424481851552,5.1,12442,0.5035460536891175,58.161178267159606,6264393.25,503.48764266195144,2717286.375,218.39626868670632
plumville boro,indiana,plumville boro indiana,197.5,75356.12,12423.25,0.0026208886550953,0.26,0.16486053156664648,16.49,12620.75,0.16748142022174178,16.75,307,0.6433224755700325,40.466612377850154,35776.125,116.53460912052117,14253.375,46.427931596091206
plunketts creek twp,lycoming,plunketts creek twp lycoming,186761.62,560377.62,166487.62,0.3332781562547055,33.33,0.29709898121912864,29.71,353249.24,0.6303771374738342,63.04,684,273.04330409356726,243.40295321637427,147587.5,215.77119883040936,68322.5,99.88669590643275
plymouth boro,luzerne,plymouth boro luzerne,0.0,2029731.25,261053.62,0.0,0.0,0.1286148695794086,12.86,261053.62,0.1286148695794086,12.86,5951,0.0,43.8671853470005,1357549.25,228.12119811796336,884483.625,148.62773063350699
plymouth twp,luzerne,plymouth twp luzerne,159603.62,2239322.5,1099862.5,0.07127317302443037,7.13,0.4911585981920871,49.12000000000001,1259466.12,0.5624317712165176,56.24,1812,88.08146799116997,606.9881346578368,675755.0,372.9332229580574,136027.375,75.07029525386314
plymouth twp,montgomery,plymouth twp montgomery,2137.25,31751158.0,1656589.12,6.73125055785367e-05,0.01,0.052174132357629285,5.2200000000000015,1658726.37,0.05224144486320783,5.2200000000000015,16525,0.12933434190620272,100.24745052950077,16365331.875,990.3377836611195,2880589.625,174.3170726172466
pocono twp,monroe,pocono twp monroe,1458533.75,21878843.88,3168324.0,0.06666411433801958,6.67,0.14481222213465514,14.48,4626857.75,0.21147633647267472,21.15,11065,131.8150700406688,286.33746046091284,5082982.625,459.37484184365115,3089392.875,279.2040555806597
pocopson twp,chester,pocopson twp chester,9235.0,2803925.12,231469.38,0.003293597227018673,0.33,0.08255191208529848,8.260000000000002,240704.38,0.08584550931231716,8.58,4582,2.0154954168485384,50.51710606721957,1425250.75,311.05428852029684,730742.875,159.4812036228721
point marion boro,fayette,point marion boro fayette,150364.88,1003816.62,70628.25,0.14979317636721334,14.98,0.07035971370946219,7.04,220993.13,0.2201528900766756,22.02,1159,129.73673856773078,60.93895599654875,165966.5,143.19801553062985,80578.0,69.5237273511648
point twp,northumberland,point twp northumberland,11065.0,1724841.88,220968.38,0.006415080784100627,0.64,0.12810935458037465,12.81,232033.38,0.13452443536447528,13.45,3685,3.0027137042062417,59.96428222523746,1080316.25,293.1658751696065,592189.625,160.7027476255088
polk boro,venango,polk boro venango,0.0,360796.38,39949.38,0.0,0.0,0.11072555661450928,11.07,39949.38,0.11072555661450928,11.07,816,0.0,48.957573529411754,130891.25,160.40594362745097,47661.75,58.409007352941174
polk twp,jefferson,polk twp jefferson,4520.25,212931.12,87471.62,0.02122869592758447,2.12,0.4107977265136256,41.08,91991.87,0.4320264224412101,43.2,265,17.057547169811322,330.08158490566035,45331.0,171.06037735849057,24811.125,93.62688679245284
polk twp,monroe,polk twp monroe,15.5,1611608.5,430447.75,9.61772043272296e-06,0.0,0.2670920077673951,26.71,430463.25,0.26710162548782784,26.71,7874,0.001968503937007874,54.66697358394718,972783.0,123.54368808737617,279231.25,35.46243967487935
port allegany boro,mckean,port allegany boro mckean,0.0,1958669.88,256245.75,0.0,0.0,0.13082641062515346,13.08,256245.75,0.13082641062515346,13.08,2157,0.0,118.79728789986092,602591.0,279.36532220676867,374803.25,173.76135836810386
port carbon boro,schuylkill,port carbon boro schuylkill,0.0,823103.75,101007.88,0.0,0.0,0.12271585447156573,12.27,101007.88,0.12271585447156573,12.27,1889,0.0,53.47161461090525,490854.875,259.8490603493912,286073.25,151.44163578613023
